model,id,title,authors
book.book,12473,The Big Empty: Dialogues on Politics  Sex  God  Boxing  Morality  Myth  Poker & Bad Conscience in America,Norman Mailer/John Buffalo Mailer
book.book,12474,The Armies of the Night: History as a Novel  the Novel as History,Norman Mailer
book.book,12477,In Cold Blood,Truman Capote
book.book,12478,Cold Blood (Lorraine Page  #2),Lynda La Plante
book.book,12482,Amazing Disgrace (Gerald Samper #2),James Hamilton-Paterson
book.book,12488,Cry  the Beloved Country,Alan Paton
book.book,12495,You Don't Know Jack (NY Girlfriends  #2),Erin McCarthy
book.book,12496,The Sunset Limited,Cormac McCarthy
book.book,12497,No Country for Old Men,Cormac McCarthy
book.book,12502,McCarthy's Bar: A Journey of Discovery in Ireland,Pete McCarthy
book.book,12505,The Idiot,Fyodor Dostoyevsky/Anna Brailovsky/Joseph Frank/Constance Garnett/Alan Myers
book.book,12511,The Complete Idiot's Guide to Calculus,W. Michael Kelley
book.book,12513,True and False: Heresy and Common Sense for the Actor,David Mamet
book.book,12517,On Directing Film,David Mamet
book.book,12522,Book of Dreams,Jack Kerouac/Robert Creeley
book.book,12526,Three by Annie Dillard: Pilgrim at Tinker Creek  An American Childhood  The Writing Life,Annie Dillard
book.book,12527,Pilgrim at Tinker Creek,Annie Dillard
book.book,12528,An American Childhood,Annie Dillard
book.book,12532,For the Time Being,Annie Dillard
book.book,12533,The Maytrees,Annie Dillard
book.book,12535,Plan B: Further Thoughts on Faith,Anne Lamott
book.book,12537,All New People,Anne Lamott
book.book,12540,Operating Instructions: A Journal of My Son's First Year,Anne Lamott
book.book,12545,Stiff: The Curious Lives of Human Cadavers,Mary Roach
book.book,12546,A Working Stiff's Manifesto: A Memoir of Thirty Jobs I Quit  Nine That Fired Me  and Three I Can't Remember,Iain Levison
book.book,12550,Stiff Upper Lip  Jeeves (Jeeves  #13),P.G. Wodehouse
book.book,12555,The Bonesetter's Daughter,Amy Tan
book.book,12557,The Kitchen God's Wife,Amy Tan
book.book,12558,The Moon Lady,Amy Tan/Gretchen Schields
book.book,12560,The Short History of a Prince,Jane Hamilton
book.book,12561,The Guardian,Jane Hamilton
book.book,12564,Sometimes a Great Notion,Ken Kesey/Charles Bowden
book.book,12568,Trout Fishing in America / The Pill vs. the Springhill Mine Disaster / In Watermelon Sugar,Richard Brautigan
book.book,12569,Revenge of the Lawn / The Abortion / So the Wind Won't Blow it All Away,Richard Brautigan
book.book,12570,A Confederate General from Big Sur / Dreaming of Babylon / The Hawkline Monster,Richard Brautigan
book.book,12571,An Unfortunate Woman,Richard Brautigan/Taylan Taftaf
book.book,12577,The Collected Stories,Eudora Welty
book.book,12578,Complete Novels: The Robber Bridegroom  Delta Wedding  The Ponder Heart  Losing Battles  The Optimist's Daughter,Eudora Welty/Richard Ford/Michael Kreyling
book.book,12579,Eudora Welty: Photographs,Eudora Welty/Reynolds Price
book.book,12581,On Writing,Eudora Welty/Richard Bausch
book.book,12582,Essential Welty: Why I Live at the P.O.  A Memory  Powerhouse and Petrified Man,Eudora Welty
book.book,12583,Losing Battles,Eudora Welty
book.book,12586,The Eye of the Story: Selected Essays and Reviews,Eudora Welty
book.book,12589,The Golden Apples,Eudora Welty
book.book,12590,One Writer's Beginnings,Eudora Welty
book.book,12609,The Spirit Catches You and You Fall Down: A Hmong Child  Her American Doctors  and the Collision of Two Cultures,Anne Fadiman
book.book,12612,Hegemony or Survival: America's Quest for Global Dominance,Noam Chomsky
book.book,12614,The Chomsky-Foucault Debate: On Human Nature,Noam Chomsky/Michel Foucault/John Rajchman
book.book,12615,Media Control: The Spectacular Achievements of Propaganda,Noam Chomsky
book.book,12616,11 de Septiembre,Noam Chomsky
book.book,12618,On Anarchism,Noam Chomsky/Barry Pateman
book.book,12620,The Chomsky Reader,Noam Chomsky
book.book,12622,Language and Mind,Noam Chomsky
book.book,12623,Perilous Power: The Middle East & US Foreign Policy,Noam Chomsky/Gilbert Achcar/Stephan R. Shalom
book.book,12627,What Uncle Sam Really Wants,Noam Chomsky/Arthur Naiman/David Barsamian/Sandy Niemann
book.book,12630,Imperial Ambitions: Conversations on the Post-9/11 World,Noam Chomsky/David Barsamian
book.book,12631,On MisEducation (Critical Perspectives),Noam Chomsky/Donaldo Macedo
book.book,12645,Aspects of the Theory of Syntax,Noam Chomsky
book.book,12646,On Democracy & Education (Social Theory  Education & Cultural Change),Noam Chomsky/C.P. Otero
book.book,12648,Cat Breaking Free (Joe Grey  #11),Shirley Rousseau Murphy
book.book,12649,Confessions,Jean-Jacques Rousseau/Patrick Coleman/Angela Scholar
book.book,12650,Cat Cross Their Graves (Joe Grey  #10),Shirley Rousseau Murphy
book.book,12651,The Social Contract,Jean-Jacques Rousseau/Maurice Cranston
book.book,12652,Cat in the Dark (Joe Grey  #4),Shirley Rousseau Murphy
book.book,12657,The Source,James A. Michener
book.book,12658,Hawaii,James A. Michener
book.book,12661,Chesapeake,James A. Michener
book.book,12662,Caravans,James A. Michener
book.book,12664,Iberia,James A. Michener/Robert Vavra
book.book,12665,Centennial,James A. Michener
book.book,12676,Carrie (Biblioteca de Stephen King. 102  8),Stephen King/Gregorio Vlastelica
book.book,12678,Carrie,Stephen King
book.book,12682,The Shining,Stephen King
book.book,12683,The Shining,Stephen King/Campbell Scott
book.book,12684,The Shining,Stephen King
book.book,12686,Marley & Me: Life and Love with the World's Worst Dog,John Grogan
book.book,12691,Marley and Me: Life and Love With the World's Worst Dog,John Grogan
book.book,12703,Wuthering Heights,Emily Brontë/Alice Hoffman
book.book,12712,Brodie's notes on Aldous Huxley's brave new world,Graham Handley
book.book,12722,The Moon Is Down,John Steinbeck
book.book,12723,Ride the Moon Down,Terry C. Johnston
book.book,12724,Drawing Down the Moon: Witches  Druids  Goddess-Worshippers  and Other Pagans in America,Margot Adler
book.book,12725,Sing Down the Moon,Scott O'Dell
book.book,12733,Light in August,William Faulkner
book.book,12738,The Transit of Venus,Shirley Hazzard
book.book,12746,Kingsblood Royal,Sinclair Lewis/Charles R. Johnson
book.book,12749,Swann's Way (In Search of Lost Time  #1),Marcel Proust/Lydia Davis
book.book,12753,Swann's Way (Remembrance of Things Past  #1),Marcel Proust/C.K. Scott Moncrieff/Elizabeth Dalton
book.book,12754,Swann's Way (Remembrance of Things Past  #1),Marcel Proust/C.K. Scott Moncrieff
book.book,12769,Lady of the Lake,Elizabeth Mayne
book.book,12770,A Kiss Before Dying,Ira Levin/Otto Penzler
book.book,12771,A Kiss Before Dying (Sweet Valley High  #122),Francine Pascal/Kate William
book.book,12783,The Satanic Verses,Salman Rushdie
book.book,12786,The City of Falling Angels,John Berendt
book.book,12787,Falling Angel,William Hjortsberg/Ridley Scott/James Crumley
book.book,12789,Falling Angels (Luc Actar #1),Melissa M. Garcia
book.book,12793,The Collaborator: The Trial and Execution of Robert Brasillach,Alice Kaplan
book.book,12803,Ulysses,James Joyce/Craig Raine
book.book,12807,The Crazed,Ha Jin
book.book,12812,Chickenhawk: Back in the World Again: Life After Vietnam,Robert Mason
book.book,12817,Nuns and Soldiers,Iris Murdoch/Karen Armstrong
book.book,12820,Sir Gawain And The Green Knight,Michael Morpurgo/Michael Foreman
book.book,12822,Cliffs Notes on Wiesel's Night,Maryam Riess
book.book,12823,The Night Trilogy: Night  Dawn  the Accident,Elie Wiesel/Marion Wiesel
book.book,12827,Strong Motion,Jonathan Franzen
book.book,12828,How to Be Alone,Jonathan Franzen
book.book,12829,The Twenty-Seventh City,Jonathan Franzen
book.book,12840,Second Ring of Power,Carlos Castañeda
book.book,12841,The Active Side of Infinity,Carlos Castañeda
book.book,12842,Journey to Ixtlan,Carlos Castañeda
book.book,12843,The Wheel of Time: The Shamans of Mexico Their Thoughts About Life Death & the Universe,Carlos Castañeda
book.book,12844,Power of Silence,Carlos Castañeda
book.book,12845,Tales of Power,Carlos Castañeda
book.book,12846,Fire from Within,Carlos Castañeda
book.book,12847,The Art of Dreaming,Carlos Castañeda
book.book,12851,The Best Stories of Fyodor Dostoevsky,Fyodor Dostoyevsky/David Magarshack
book.book,12852,The Best Short Stories,Fyodor Dostoyevsky/David Magarshack
book.book,12853,Demons,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky
book.book,12854,The Idiot,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky
book.book,12855,Great Short Works of Fyodor Dostoevsky,Fyodor Dostoyevsky/Ronald Hingley
book.book,12856,The Idiot,Fyodor Dostoyevsky/Constance Garnett/Joseph Frank
book.book,12859,Celtic Tree Mysteries: Practical Druid Magic & Divination,Steve Blamires/Sandy Leuthner
book.book,12873,Rebecca,Daphne du Maurier/Sally Beauman
book.book,12876,Betraying Spinoza: The Renegade Jew Who Gave Us Modernity,Rebecca Goldstein
book.book,12879,Shadow of the Moon (Moon #5),Rebecca York
book.book,12880,Black Lamb and Grey Falcon,Rebecca West/Christopher Hitchens
book.book,12881,Operation Shylock: A Confession,Philip Roth
book.book,12882,Operation Shylock. Ein Bekenntnis,Philip Roth
book.book,12885,Lost in the Funhouse,John Barth
book.book,12901,CliffsNotes on Faulkner's As I Lay Dying (Cliffs Notes),James Lamar Roberts/William Faulkner/CliffsNotes
book.book,12905,The Sound and the Fury  As I Lay Dying  Sanctuary  Intruder in the Dust,William Faulkner
book.book,12906,CliffsNotes on Faulkner's Absalom  Absalom!,James Lamar Roberts/CliffsNotes
book.book,12912,The Aeneid,Virgil/Robert Fagles/Bernard Knox
book.book,12914,The Aeneid,Virgil/Robert Fitzgerald
book.book,12916,The Aeneid,Virgil/David   West
book.book,12918,Aeneid,Virgil/Stanley Lombardo/W. R. Johnson
book.book,12919,Virgil  Vol 2: Aeneid Books 7-12  Appendix Vergiliana,Virgil/G.P. Goold
book.book,12922,The Castle of Otranto,Horace Walpole/E.F. Bleiler/Walter Scott
book.book,12923,The Castle of Otranto,Horace Walpole
book.book,12930,Messenger (The Giver  #3),Lois Lowry
book.book,12931,Gossamer,Lois Lowry
book.book,12932,Anastasia on Her Own (Anastasia Krupnik  #5),Lois Lowry
book.book,12933,Stay!: Keeper's Story,Lois Lowry/True Kelley
book.book,12936,Gathering Blue (The Giver  #2),Lois Lowry
book.book,12937,See You Around  Sam! (Sam Krupnik  #3),Lois Lowry/Diane deGroat
book.book,12938,King Lear,William Shakespeare
book.book,12939,King Lear,William Shakespeare/Roma Gill
book.book,12941,King Lear,William Shakespeare/R.A. Foakes
book.book,12944,King Lear,William Shakespeare/Barbara A. Mowat/Paul Werstine
book.book,12947,The Turn of the Screw (Norton Critical Edition),Henry James/Deborah Esch/Jonathan Warren
book.book,12950,The Turn of the Screw and The Aspern Papers,Henry James/Anthony Curtis
book.book,12951,The Turn of the Screw and Other Short Fiction,Henry James/R.W.B. Lewis
book.book,12954,The Turn of the Screw,Henry James/Peter G. Beidler
book.book,12958,Much Ado about Nothing,William Shakespeare/Mary Berry/Michael Clamp
book.book,12960,Much Ado About Nothing,William Shakespeare/David L. Stevenson
book.book,12961,Much Ado about Nothing (Oxford School Shakespeare),William Shakespeare/Roma Gill
book.book,12964,Much Ado about Nothing,William Shakespeare/Samuel West/Amanda Root/Arkangel Cast
book.book,12965,Much Ado about Nothing,William Shakespeare/F.H. Mares
book.book,12967,Winter's Tale,Mark Helprin
book.book,12969,Winter's Tales,Isak Dinesen/Karen Blixen
book.book,12975,Twelfth Night,William Shakespeare/Alan Durband
book.book,12980,Twelfth Night,William Shakespeare/Barbara A. Mowat/Paul Werstine
book.book,12982,Twelfth Night,William Shakespeare
book.book,12984,Tempest (Star Wars: Legacy of the Force  #3),Troy Denning
book.book,12990,Red: Passion and Patience in the Desert,Terry Tempest Williams
book.book,12993,Hamlet  The Texts of 1603 and 1623,William Shakespeare/Neil Taylor
book.book,12994,Hamlet's Dresser: A Memoir,Bob      Smith
book.book,12995,The Hamlet,William Faulkner
book.book,12996,Othello,William Shakespeare
book.book,12999,Othello,William Shakespeare/David Threlfall/Don Warrington/Anne-Marie Duff/Arkangel Cast
book.book,13002,Othello,William Shakespeare/Barbara A. Mowat/Paul Werstine
book.book,13006,Julius Caesar,William Shakespeare/Roma Gill
book.book,13008,Julius Caesar,William Shakespeare/John   Bowe/Michael Feast/Adrian Lester
book.book,13011,Julius Caesar,William Shakespeare/Marvin Spevack/Marga Munkelt
book.book,13012,Julius Caesar,William Shakespeare/SparkNotes
book.book,13018,Cliffsnotes on Shakespeare's Henry IV  Part 1,James K. Lowers/William Shakespeare/CliffsNotes
book.book,13020,King Henry IV  Part 1,William Shakespeare/David Scott Kastan
book.book,13023,Alice in Wonderland,Lewis Carroll/Jane Carruth/Rene Cloke
book.book,13028,Alice In Wonderland,Lewis Carroll/John Tenniel
book.book,13033,The Alexandria Quartet  (The Alexandria Quartet #1-4),Lawrence Durrell
book.book,13037,Justine (The Alexandria Quartet #1),Lawrence Durrell
book.book,13039,Clea (The Alexandria Quartet #4),Lawrence Durrell
book.book,13040,Siddhartha,Hermann Hesse
book.book,13042,Kate Vaiden,Reynolds Price
book.book,13050,The Social Contract and The First and Second Discourses,Jean-Jacques Rousseau/Susan Dunn/Gita May/Robert N. Bellah/David Bromwich/Conor           Cruise O'Brien
book.book,13060,Nature Girl,Carl Hiaasen
book.book,13061,Stormy Weather,Carl Hiaasen
book.book,13062,Skin Tight (Mick Stranahan  #1),Carl Hiaasen
book.book,13063,Basket Case,Carl Hiaasen
book.book,13064,Tourist Season,Carl Hiaasen
book.book,13066,Sick Puppy,Carl Hiaasen
book.book,13067,Flush,Carl Hiaasen
book.book,13068,Double Whammy (Skink #1),Carl Hiaasen
book.book,13069,Naked Came the Manatee,Carl Hiaasen/Elmore Leonard/Dave Barry/James W. Hall/Edna Buchanan/Les Standiford/Paul Levine/Brian Antoni/Tananarive Due/John Dufresne/Vicki Hendricks/Carolina Hospital/Evelyn Mayerson
book.book,13074,Strip Tease,Carl Hiaasen
book.book,13075,Basket Case,Carl Hiaasen
book.book,13076,A Carl Hiaasen Collection: Stormy Weather  Tourist Season  and  Strip Tease,Carl Hiaasen/Edward Asner
book.book,13079,Skinny Dip (Mick Stranahan #2),Carl Hiaasen
book.book,13083,Hoot,Carl Hiaasen
book.book,13086,Suburban Nation: The Rise of Sprawl and the Decline of the American Dream,Andrés Duany/Elizabeth Plater-Zyberk/Jeff Speck
book.book,13100,The Bible Cure For Diabetes,Don Colbert
book.book,13104,The Celestine Prophecy: A Pocket Guide to the Nine Insights,James Redfield
book.book,13105,The Tenth Insight: Holding the Vision (Celestine Prophecy  #2),James Redfield
book.book,13106,The Celestine Prophecy,James Redfield/Lou Diamond Phillips
book.book,13107,The Celestine Prophecy: An Experiential Guide,James Redfield
book.book,13113,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig
book.book,13119,The Dark Side Of Genius: The Life Of Alfred Hitchcock,Donald Spoto
book.book,13121,Enchantment: The Life of Audrey Hepburn,Donald Spoto
book.book,13122,Marilyn Monroe: The Biography,Donald Spoto
book.book,13128,Cross (Alex Cross  #12),James Patterson
book.book,13130,Judge & Jury,James Patterson/Andrew Gross
book.book,13131,The 6th Target (Women's Murder Club  #6),James Patterson/Maxine Paetro
book.book,13133,The Quickie,James Patterson/Michael Ledwidge
book.book,13134,You've Been Warned,James Patterson/Howard Roughan
book.book,13136,2nd Chance (Women's Murder Club  #2),James Patterson/Andrew Gross
book.book,13137,1st to Die (Women's Murder Club  #1),James Patterson
book.book,13138,Season of the Machete,James Patterson
book.book,13139,School's Out—Forever (Maximum Ride  #2),James Patterson
book.book,13140,Jack & Jill (Alex Cross  #3),James Patterson
book.book,13141,The Midnight Club,James Patterson
book.book,13142,Cat & Mouse (Alex Cross #4),James Patterson
book.book,13143,Pop Goes the Weasel (Alex Cross  #5),James Patterson
book.book,13144,Roses Are Red (Alex Cross  #6),James Patterson
book.book,13145,Along Came a Spider (Alex Cross  #1),James Patterson
book.book,13146,Black Friday,James Patterson
book.book,13147,Honeymoon (Honeymoon  #1),James Patterson/Howard Roughan
book.book,13148,Kiss the Girls (Alex Cross  #2),James Patterson
book.book,13149,The Thomas Berryman Number,James Patterson
book.book,13151,London Bridges (Alex Cross  #10),James Patterson
book.book,13152,The Angel Experiment (Maximum Ride  #1),James Patterson
book.book,13155,3rd Degree (Women's Murder Club  #3),James Patterson/Andrew Gross
book.book,13157,The Jester,James Patterson/Andrew Gross
book.book,13158,See How They Run,James Patterson
book.book,13161,Miracle on the 17th Green (Travis McKinley  #1),James Patterson/Peter de Jonge
book.book,13162,When the Wind Blows (When the Wind Blows  #1),James Patterson
book.book,13164,SantaKid,James Patterson/Michael Garland
book.book,13173,A Little Prairie House,Laura Ingalls Wilder/Renée Graef
book.book,13177,Private Parts,Howard Stern
book.book,13180,The Private Parts of Women,Lesley Glaister
book.book,13194,Green Arrow  Vol. 1: Quiver,Kevin Smith/Phil Hester/Ande Parks
book.book,13196,Quiver,Stephanie Spinner
book.book,13199,A Quiver Full of Arrows,Jeffrey Archer
book.book,13203,Celebrations: Rituals of Peace and Prayer,Maya Angelou
book.book,13206,The Collected Autobiographies of Maya Angelou,Maya Angelou
book.book,13210,Wouldn't Take Nothing for My Journey Now,Maya Angelou
book.book,13211,And Still I Rise,Maya Angelou/Linda Sunshine/Diego Rivera
book.book,13215,Life Doesn't Frighten Me,Maya Angelou/Jean-Michel Basquiat/Sara Jane Boyers
book.book,13228,Cumbres borrascosas,Emily Brontë
book.book,13237,Dreaming in Pictures: The Photography,Lewis Carroll/Douglas R. Nickel
